Energia;T_out;Press_mm_hg;RH_out;Windspeed;Tdewpoint
Média;4;751.6;91;4;2.7
Média;4;751.633333333332;90.8333333333333;4.16666666666666;2.66666666666667
Média;4;751.666666666666;90.6666666666667;4.33333333333333;2.63333333333333
Média;4;751.7;90.5;4.5;2.6
Média;4;751.733333333333;90.3333333333333;4.66666666666666;2.56666666666667
Muita;4;751.766666666666;90.1666666666667;4.83333333333333;2.53333333333333
Média;4;751.799999999999;90;5;2.5
Média;4.01666666666667;751.85;90.1666666666667;5;2.54999999999999
Média;4.03333333333332;751.899999999999;90.3333333333333;5;2.6
Média;4.04999999999999;751.95;90.5;5;2.64999999999999
Média;4.06666666666667;752;90.6666666666667;5;2.7
Muita;4.08333333333333;752.049999999999;90.8333333333333;5;2.75
Média;4.09999999999999;752.1;91;5;2.79999999999999
Muita;4.29999999999999;752.166666666666;90.1666666666667;5.16666666666666;2.85
Média;4.5;752.233333333333;89.3333333333333;5.33333333333333;2.89999999999999
Muita;4.7;752.299999999999;88.5;5.5;2.95
Muita;4.9;752.366666666667;87.6666666666667;5.66666666666666;3
Média;5.09999999999999;752.433333333333;86.8333333333333;5.83333333333333;3.04999999999999
Média;5.29999999999999;752.5;86;6;3.1
Média;5.54999999999999;752.533333333332;84.6666666666667;6;3.11666666666666
Média;5.79999999999999;752.566666666666;83.3333333333333;6;3.13333333333333
Muita;6.04999999999999;752.6;82;6;3.14999999999999
Muita;6.29999999999999;752.633333333332;80.6666666666667;6;3.16666666666667
Média;6.54999999999999;752.666666666666;79.3333333333333;6;3.18333333333333
Média;6.79999999999999;752.7;78;6;3.2
Média;7.01666666666667;752.716666666667;77.5;6.16666666666666;3.29999999999999
Média;7.23333333333332;752.733333333333;77;6.33333333333333;3.39999999999999
Média;7.45;752.75;76.5;6.5;3.5
Média;7.66666666666666;752.766666666666;76;6.66666666666666;3.6
Média;7.88333333333333;752.783333333332;75.5;6.83333333333333;3.7
Média;8.09999999999999;752.799999999999;75;7;3.79999999999999
Média;8.26666666666666;752.799999999999;73.6666666666667;7;3.7
Média;8.43333333333333;752.799999999999;72.3333333333333;7;3.6
Média;8.59999999999999;752.799999999999;71;7;3.5
Média;8.76666666666666;752.799999999999;69.6666666666667;7;3.39999999999999
Média;8.93333333333333;752.799999999999;68.3333333333333;7;3.29999999999999
Média;9.09999999999999;752.799999999999;67;7;3.2
Média;9.09999999999999;752.799999999999;66.8333333333333;7;3.18333333333333
Média;9.09999999999999;752.799999999999;66.6666666666667;7;3.16666666666667
Média;9.09999999999999;752.799999999999;66.5;7;3.14999999999999
Média;9.09999999999999;752.799999999999;66.3333333333333;7;3.13333333333333
Média;9.09999999999999;752.799999999999;66.1666666666667;7;3.11666666666666
Média;9.09999999999999;752.799999999999;66;7;3.1
Média;9.43333333333333;752.799999999999;64.5;7.16666666666666;3.04999999999999
Média;9.76666666666666;752.799999999999;63;7.33333333333333;3
Média;10.1;752.799999999999;61.5;7.5;2.95
Média;10.4333333333333;752.799999999999;60;7.66666666666666;2.89999999999999
Média;10.7666666666666;752.799999999999;58.5;7.83333333333333;2.85
Média;11.1;752.799999999999;57;8;2.79999999999999
Média;10.9833333333333;752.799999999999;57.5;7.66666666666666;2.79999999999999
Média;10.8666666666666;752.799999999999;58;7.33333333333333;2.79999999999999
Média;10.75;752.799999999999;58.5;7;2.79999999999999
Média;10.6333333333333;752.799999999999;59;6.66666666666666;2.79999999999999
Média;10.5166666666666;752.799999999999;59.5;6.33333333333333;2.79999999999999
Média;10.4;752.799999999999;60;6;2.79999999999999
Média;10.4333333333333;752.783333333332;59.8333333333333;6;2.81666666666667
Média;10.4666666666667;752.766666666666;59.6666666666667;6;2.83333333333332
Média;10.5;752.75;59.5;6;2.85
Média;10.5333333333332;752.733333333333;59.3333333333333;6;2.86666666666666
Média;10.5666666666667;752.716666666667;59.1666666666667;6;2.88333333333333
Média;10.6;752.7;59;6;2.89999999999999
Média;10.5166666666666;752.666666666666;59.1666666666667;6;2.86666666666666
Média;10.4333333333333;752.633333333332;59.3333333333333;6;2.83333333333332
Média;10.35;752.6;59.5;6;2.79999999999999
Média;10.2666666666666;752.566666666666;59.6666666666667;6;2.76666666666667
Média;10.1833333333333;752.533333333332;59.8333333333333;6;2.73333333333332
Média;10.1;752.5;60;6;2.7
Média;10.0833333333333;752.5;58.8333333333333;6.33333333333333;2.36666666666666
Média;10.0666666666667;752.5;57.6666666666667;6.66666666666666;2.03333333333333
Média;10.05;752.5;56.5;7;1.7
Média;10.0333333333332;752.5;55.3333333333333;7.33333333333333;1.36666666666667
Média;10.0166666666666;752.5;54.1666666666667;7.66666666666666;1.03333333333333
Média;10;752.5;53;8;0.699999999999999
Média;9.88333333333332;752.549999999999;54.1666666666667;7.66666666666666;0.883333333333332
Média;9.76666666666666;752.6;55.3333333333333;7.33333333333333;1.06666666666667
Média;9.65;752.649999999999;56.5;7;1.25
Média;9.53333333333332;752.7;57.6666666666667;6.66666666666666;1.43333333333333
Média;9.41666666666666;752.75;58.8333333333333;6.33333333333333;1.61666666666667
Média;9.3;752.799999999999;60;6;1.8
Média;9.25;752.85;60.1666666666667;5.66666666666666;1.78333333333333
Muita;9.19999999999999;752.899999999999;60.3333333333333;5.33333333333333;1.76666666666666
Média;9.15;752.95;60.5;5;1.75
Muita;9.09999999999999;753;60.6666666666667;4.66666666666666;1.73333333333333
Muita;9.05;753.049999999999;60.8333333333333;4.33333333333333;1.71666666666666
Muita;9;753.1;61;4;1.7
Muita;8.93333333333333;753.183333333333;61.6666666666667;4;1.8
Muita;8.86666666666667;753.266666666666;62.3333333333333;4;1.89999999999999
Muita;8.8;753.35;63;4;2
Muita;8.73333333333333;753.433333333333;63.6666666666667;4;2.1
Muita;8.66666666666666;753.516666666666;64.3333333333333;4;2.2
Muita;8.59999999999999;753.6;65;4;2.29999999999999
Muita;8.38333333333332;753.666666666666;66.6666666666667;4;2.45
Média;8.16666666666666;753.733333333333;68.3333333333333;4;2.6
Média;7.95;753.799999999999;70;4;2.75
Média;7.73333333333332;753.866666666667;71.6666666666667;4;2.89999999999999
Média;7.51666666666667;753.933333333333;73.3333333333333;4;3.04999999999999
Média;7.29999999999999;754;75;4;3.2
Média;7.23333333333332;754;75;4;3.13333333333333
Média;7.16666666666666;754;75;4;3.06666666666667
Média;7.09999999999999;754;75;4;3
Média;7.03333333333332;754;75;4;2.93333333333333
Média;6.96666666666667;754;75;4;2.86666666666666
Média;6.9;754;75;4;2.79999999999999
Média;6.83333333333333;754.033333333332;76.6666666666667;3.83333333333332;3.03333333333333
Média;6.76666666666667;754.066666666666;78.3333333333333;3.66666666666667;3.26666666666667
Média;6.7;754.1;80;3.5;3.5
Pouca;6.63333333333333;754.133333333332;81.6666666666667;3.33333333333332;3.73333333333332
Média;6.56666666666667;754.166666666666;83.3333333333333;3.16666666666667;3.96666666666666
Média;6.5;754.2;85;3;4.2
Média;6.42499999999999;754.174999999999;85.8333333333333;3;4.25833333333333
Média;6.34999999999999;754.149999999999;86.6666666666667;3;4.31666666666667
Média;6.275;754.125;87.5;3;4.375
Média;6.2;754.1;88.3333333333333;3;4.43333333333333
Média;6.125;754.075;89.1666666666667;3;4.49166666666666
Média;6.04999999999999;754.049999999999;90;3;4.54999999999999
Média;5.97499999999999;754.024999999999;90.8333333333333;3;4.60833333333332
Média;5.9;754;91.6666666666667;3;4.66666666666666
Média;5.825;753.975;92.5;3;4.72499999999999
Média;5.75;753.95;93.3333333333333;3;4.78333333333332
Média;5.67499999999999;753.924999999999;94.1666666666667;3;4.84166666666667
Média;5.59999999999999;753.899999999999;95;3;4.9
Média;5.65;753.916666666666;95;3;4.93333333333333
Média;5.7;753.933333333333;95;3;4.96666666666667
Média;5.75;753.95;95;3;5
Média;5.79999999999999;753.966666666667;95;3;5.03333333333332
Média;5.84999999999999;753.983333333333;95;3;5.06666666666667
Média;5.9;754;95;3;5.09999999999999
Média;5.83333333333333;753.983333333333;95.1666666666667;2.83333333333332;5.06666666666667
Média;5.76666666666667;753.966666666667;95.3333333333333;2.66666666666667;5.03333333333332
Média;5.7;753.95;95.5;2.5;5
Média;5.63333333333333;753.933333333333;95.6666666666667;2.33333333333332;4.96666666666667
Média;5.56666666666667;753.916666666666;95.8333333333333;2.16666666666667;4.93333333333333
Média;5.5;753.899999999999;96;2;4.9
Média;5.58333333333333;753.899999999999;95.8333333333333;2;4.96666666666667
Média;5.66666666666666;753.899999999999;95.6666666666667;2;5.03333333333332
Média;5.75;753.899999999999;95.5;2;5.09999999999999
Média;5.83333333333333;753.899999999999;95.3333333333333;2;5.16666666666666
Média;5.91666666666666;753.899999999999;95.1666666666667;2;5.23333333333332
Média;6;753.899999999999;95;2;5.29999999999999
Média;5.88333333333333;753.916666666666;95.3333333333333;2;5.21666666666667
Média;5.76666666666667;753.933333333333;95.6666666666667;2;5.13333333333333
Média;5.65;753.95;96;2;5.04999999999999
Média;5.53333333333332;753.966666666667;96.3333333333333;2;4.96666666666667
Média;5.41666666666666;753.983333333333;96.6666666666667;2;4.88333333333333
Média;5.29999999999999;754;97;2;4.79999999999999
Média;5.15;754.033333333332;97;2;4.66666666666666
Média;5;754.066666666666;97;2;4.53333333333332
Média;4.84999999999999;754.1;97;2;4.4
Média;4.7;754.133333333332;97;2;4.26666666666667
Média;4.54999999999999;754.166666666666;97;2;4.13333333333333
Média;4.4;754.2;97;2;4
Média;4.56666666666667;754.266666666666;97.3333333333333;1.83333333333332;4.2
Média;4.73333333333332;754.333333333333;97.6666666666667;1.66666666666667;4.4
Média;4.9;754.399999999999;98;1.5;4.59999999999999
Muita;5.06666666666667;754.466666666667;98.3333333333333;1.33333333333332;4.79999999999999
Média;5.23333333333332;754.533333333332;98.6666666666667;1.16666666666667;5
Média;5.4;754.6;99;1;5.2
Média;5.5;754.566666666666;98.1666666666667;1;5.18333333333333
Média;5.59999999999999;754.533333333332;97.3333333333333;1;5.16666666666666
Média;5.7;754.5;96.5;1;5.15
Média;5.79999999999999;754.466666666667;95.6666666666667;1;5.13333333333333
Muita;5.9;754.433333333333;94.8333333333333;1;5.11666666666666
Muita;6;754.399999999999;94;1;5.09999999999999
Média;6.16666666666666;754.433333333333;93.1666666666667;1;5.13333333333333
Média;6.33333333333333;754.466666666667;92.3333333333333;1;5.16666666666666
Média;6.5;754.5;91.5;1;5.2
Média;6.66666666666666;754.533333333332;90.6666666666667;1;5.23333333333332
Média;6.83333333333333;754.566666666666;89.8333333333333;1;5.26666666666667
Muita;7;754.6;89;1;5.29999999999999
Média;7.5;754.6;86.8333333333333;1.16666666666667;5.41666666666666
Muita;8;754.6;84.6666666666667;1.33333333333332;5.53333333333332
Muita;8.5;754.6;82.5;1.5;5.65
Muita;9;754.6;80.3333333333333;1.66666666666667;5.76666666666667
Muita;9.5;754.6;78.1666666666667;1.83333333333332;5.88333333333333
Muita;10;754.6;76;2;6
Muita;9.88333333333332;754.6;75.5;2;5.76666666666667
Média;9.76666666666666;754.6;75;2;5.53333333333332
Muita;9.65;754.6;74.5;2;5.29999999999999
Muita;9.53333333333332;754.6;74;2;5.06666666666667
Média;9.41666666666666;754.6;73.5;2;4.83333333333333
Média;9.3;754.6;73;2;4.59999999999999
Muita;9.43333333333333;754.6;72.3333333333333;2;4.61666666666666
Muita;9.56666666666667;754.6;71.6666666666667;2;4.63333333333333
Média;9.69999999999999;754.6;71;2;4.65
Muita;9.83333333333333;754.6;70.3333333333333;2;4.66666666666666
Muita;9.96666666666667;754.6;69.6666666666667;2;4.68333333333333
Muita;10.1;754.6;69;2;4.7
Muita;10.1333333333333;754.549999999999;69.6666666666667;2.16666666666667;4.84999999999999
Muita;10.1666666666667;754.5;70.3333333333333;2.33333333333332;5
Média;10.1999999999999;754.45;71;2.5;5.15
Muita;10.2333333333333;754.399999999999;71.6666666666667;2.66666666666667;5.29999999999999
Muita;10.2666666666666;754.35;72.3333333333333;2.83333333333332;5.45
Muita;10.3;754.299999999999;73;3;5.59999999999999
Média;10.35;754.25;72;3;5.43333333333333
Média;10.4;754.2;71;3;5.26666666666667
Média;10.4499999999999;754.149999999999;70;3;5.09999999999999
Média;10.5;754.1;69;3;4.93333333333333
Média;10.55;754.049999999999;68;3;4.76666666666667
Média;10.6;754;67;3;4.59999999999999
Muita;10.8;753.933333333333;64.5;3;4.2
Muita;11;753.866666666667;62;3;3.79999999999999
Muita;11.1999999999999;753.799999999999;59.5;3;3.39999999999999
Muita;11.4;753.733333333333;57;3;3
Muita;11.6;753.666666666666;54.5;3;2.6
Muita;11.8;753.6;52;3;2.2
Muita;11.55;753.566666666666;54.8333333333333;3.33333333333332;2.64999999999999
Muita;11.3;753.533333333332;57.6666666666667;3.66666666666667;3.1
Muita;11.05;753.5;60.5;4;3.54999999999999
Muita;10.8;753.466666666667;63.3333333333333;4.33333333333333;4
Muita;10.55;753.433333333333;66.1666666666667;4.66666666666666;4.45
Muita;10.3;753.399999999999;69;5;4.9
Muita;10.4333333333333;753.366666666667;68.1666666666667;4.83333333333333;4.83333333333333
Muita;10.5666666666667;753.333333333333;67.3333333333333;4.66666666666666;4.76666666666667
Muita;10.6999999999999;753.299999999999;66.5;4.5;4.7
Muita;10.8333333333333;753.266666666666;65.6666666666667;4.33333333333333;4.63333333333333
Muita;10.9666666666667;753.233333333333;64.8333333333333;4.16666666666666;4.56666666666667
Muita;11.1;753.2;64;4;4.5
Muita;10.8333333333333;753.2;66;3.66666666666667;4.66666666666666
Muita;10.5666666666667;753.2;68;3.33333333333332;4.83333333333333
Muita;10.3;753.2;70;3;5
Muita;10.0333333333332;753.2;72;2.66666666666667;5.16666666666666
Muita;9.76666666666666;753.2;74;2.33333333333332;5.33333333333333
Muita;9.5;753.2;76;2;5.5
Muita;9.46666666666667;753.216666666667;76.5;1.83333333333332;5.54999999999999
Muita;9.43333333333333;753.233333333333;77;1.66666666666667;5.59999999999999
Muita;9.4;753.25;77.5;1.5;5.65
Muita;9.36666666666667;753.266666666666;78;1.33333333333332;5.7
Muita;9.33333333333333;753.283333333332;78.5;1.16666666666667;5.75
Muita;9.3;753.299999999999;79;1;5.79999999999999
Muita;9.18333333333333;753.316666666666;79.5;1.16666666666667;5.78333333333332
Muita;9.06666666666667;753.333333333333;80;1.33333333333332;5.76666666666667
Muita;8.94999999999999;753.35;80.5;1.5;5.75
Muita;8.83333333333333;753.366666666667;81;1.66666666666667;5.73333333333332
Muita;8.71666666666667;753.383333333332;81.5;1.83333333333332;5.71666666666667
Média;8.59999999999999;753.399999999999;82;2;5.7
Média;8.46666666666667;753.366666666667;82.3333333333333;1.83333333333332;5.63333333333333
Média;8.33333333333333;753.333333333333;82.6666666666667;1.66666666666667;5.56666666666667
Média;8.19999999999999;753.299999999999;83;1.5;5.5
Média;8.06666666666667;753.266666666666;83.3333333333333;1.33333333333332;5.43333333333333
Média;7.93333333333333;753.233333333333;83.6666666666667;1.16666666666667;5.36666666666666
Média;7.79999999999999;753.2;84;1;5.29999999999999
Média;7.84999999999999;753.183333333333;83.6666666666667;1;5.26666666666667
Média;7.9;753.166666666666;83.3333333333333;1;5.23333333333332
Média;7.95;753.149999999999;83;1;5.2
Média;8;753.133333333332;82.6666666666667;1;5.16666666666666
Média;8.05;753.116666666667;82.3333333333333;1;5.13333333333333
Média;8.09999999999999;753.1;82;1;5.09999999999999
Média;8.05;753.066666666666;82.6666666666667;1.16666666666667;5.18333333333333
Média;8;753.033333333332;83.3333333333333;1.33333333333332;5.26666666666667
Média;7.95;753;84;1.5;5.34999999999999
Média;7.9;752.966666666667;84.6666666666667;1.66666666666667;5.43333333333333
Média;7.84999999999999;752.933333333333;85.3333333333333;1.83333333333332;5.51666666666667
Média;7.79999999999999;752.899999999999;86;2;5.59999999999999
Média;7.66666666666666;752.883333333332;85.6666666666667;2;5.41666666666666
Média;7.53333333333332;752.866666666667;85.3333333333333;2;5.23333333333332
Média;7.4;752.85;85;2;5.04999999999999
Média;7.26666666666667;752.833333333333;84.6666666666667;2;4.86666666666666
Média;7.13333333333333;752.816666666666;84.3333333333333;2;4.68333333333333
Média;7;752.799999999999;84;2;4.5
Média;6.93333333333333;752.75;84.6666666666667;2;4.53333333333332
Média;6.86666666666666;752.7;85.3333333333333;2;4.56666666666667
Média;6.79999999999999;752.649999999999;86;2;4.59999999999999
Média;6.73333333333332;752.6;86.6666666666667;2;4.63333333333333
Média;6.66666666666666;752.549999999999;87.3333333333333;2;4.66666666666666
Média;6.59999999999999;752.5;88;2;4.7
Média;6.29999999999999;752.466666666667;88.5;2;4.5
Média;6;752.433333333333;89;2;4.29999999999999
Média;5.7;752.399999999999;89.5;2;4.09999999999999
Média;5.4;752.366666666667;90;2;3.89999999999999
Média;5.09999999999999;752.333333333333;90.5;2;3.7
Média;4.79999999999999;752.299999999999;91;2;3.5
Média;4.63333333333333;752.233333333333;91.3333333333333;2;3.36666666666666
Média;4.46666666666667;752.166666666666;91.6666666666667;2;3.23333333333332
Média;4.29999999999999;752.1;92;2;3.1
Média;4.13333333333333;752.033333333332;92.3333333333333;2;2.96666666666666
Média;3.96666666666666;751.966666666667;92.6666666666667;2;2.83333333333332
Média;3.79999999999999;751.899999999999;93;2;2.7
Média;3.91666666666667;751.85;92.6666666666667;2;2.78333333333333
Média;4.03333333333332;751.799999999999;92.3333333333333;2;2.86666666666666
Média;4.15;751.75;92;2;2.95
Média;4.26666666666667;751.7;91.6666666666667;2;3.03333333333333
Média;4.38333333333333;751.649999999999;91.3333333333333;2;3.11666666666666
Média;4.5;751.6;91;2;3.2
Média;4.28333333333332;751.533333333332;91.3333333333333;1.83333333333332;3.01666666666667
Média;4.06666666666667;751.466666666667;91.6666666666667;1.66666666666667;2.83333333333332
Média;3.85;751.399999999999;92;1.5;2.64999999999999
Média;3.63333333333333;751.333333333333;92.3333333333333;1.33333333333332;2.46666666666666
Média;3.41666666666667;751.266666666666;92.6666666666667;1.16666666666667;2.28333333333333
Média;3.2;751.2;93;1;2.1
Média;3.2;751.166666666666;93;1.16666666666667;2.1
Média;3.2;751.133333333332;93;1.33333333333332;2.1
Média;3.2;751.1;93;1.5;2.1
Média;3.2;751.066666666666;93;1.66666666666667;2.1
Média;3.2;751.033333333332;93;1.83333333333332;2.1
Média;3.2;751;93;2;2.1
Média;3.48333333333332;750.966666666667;92.3333333333333;2;2.28333333333333
Média;3.76666666666667;750.933333333333;91.6666666666667;2;2.46666666666666
Média;4.04999999999999;750.899999999999;91;2;2.64999999999999
Média;4.33333333333333;750.866666666667;90.3333333333333;2;2.83333333333332
Média;4.61666666666666;750.833333333333;89.6666666666667;2;3.01666666666667
Média;4.9;750.799999999999;89;2;3.2
Média;5.29999999999999;750.766666666666;87.3333333333333;2.16666666666667;3.29999999999999
Muita;5.7;750.733333333333;85.6666666666667;2.33333333333332;3.39999999999999
Muita;6.09999999999999;750.7;84;2.5;3.5
Média;6.5;750.666666666666;82.3333333333333;2.66666666666667;3.6
Muita;6.9;750.633333333332;80.6666666666667;2.83333333333332;3.7
Muita;7.29999999999999;750.6;79;3;3.79999999999999
Média;7.63333333333333;750.566666666666;77.6666666666667;3.16666666666667;3.88333333333333
Média;7.96666666666667;750.533333333332;76.3333333333333;3.33333333333332;3.96666666666666
Média;8.3;750.5;75;3.5;4.04999999999999
Média;8.63333333333332;750.466666666667;73.6666666666667;3.66666666666667;4.13333333333333
Média;8.96666666666667;750.433333333333;72.3333333333333;3.83333333333332;4.21666666666667
Média;9.3;750.399999999999;71;4;4.29999999999999
Média;9.46666666666667;750.383333333332;70.3333333333333;4.16666666666666;4.31666666666667
Muita;9.63333333333332;750.366666666667;69.6666666666667;4.33333333333333;4.33333333333333
Muita;9.8;750.35;69;4.5;4.34999999999999
Média;9.96666666666667;750.333333333333;68.3333333333333;4.66666666666666;4.36666666666666
Média;10.1333333333333;750.316666666666;67.6666666666667;4.83333333333333;4.38333333333333
Média;10.3;750.299999999999;67;5;4.4
Média;10.4166666666667;750.283333333332;66.6666666666667;5.16666666666666;4.43333333333333
Média;10.5333333333332;750.266666666666;66.3333333333333;5.33333333333333;4.46666666666667
Média;10.65;750.25;66;5.5;4.5
Média;10.7666666666666;750.233333333333;65.6666666666667;5.66666666666666;4.53333333333332
Média;10.8833333333333;750.216666666667;65.3333333333333;5.83333333333333;4.56666666666667
Média;11;750.2;65;6;4.59999999999999
Média;11.25;750.149999999999;63.6666666666667;6.16666666666666;4.51666666666667
Média;11.5;750.1;62.3333333333333;6.33333333333333;4.43333333333333
Média;11.75;750.049999999999;61;6.5;4.34999999999999
Média;12;750;59.6666666666667;6.66666666666666;4.26666666666667
Média;12.25;749.95;58.3333333333333;6.83333333333333;4.18333333333333
Média;12.5;749.899999999999;57;7;4.09999999999999
Média;12.5;749.833333333333;56.3333333333333;7;3.93333333333333
Média;12.5;749.766666666666;55.6666666666667;7;3.76666666666667
Muita;12.5;749.7;55;7;3.6
Muita;12.5;749.633333333332;54.3333333333333;7;3.43333333333333
Muita;12.5;749.566666666666;53.6666666666667;7;3.26666666666667
Muita;12.5;749.5;53;7;3.1
Muita;12.75;749.45;52;7.16666666666666;3.04999999999999
Média;13;749.399999999999;51;7.33333333333333;3
Muita;13.25;749.35;50;7.5;2.95
Muita;13.5;749.299999999999;49;7.66666666666666;2.89999999999999
Muita;13.75;749.25;48;7.83333333333333;2.85
Muita;14;749.2;47;8;2.79999999999999
Muita;14.05;749.133333333332;47.3333333333333;7.83333333333333;2.93333333333333
Muita;14.1;749.066666666666;47.6666666666667;7.66666666666666;3.06666666666667
Muita;14.15;749;48;7.5;3.2
Muita;14.1999999999999;748.933333333333;48.3333333333333;7.33333333333333;3.33333333333332
Muita;14.25;748.866666666667;48.6666666666667;7.16666666666666;3.46666666666666
Muita;14.3;748.799999999999;49;7;3.6
Muita;14.2166666666667;748.75;49.3333333333333;7;3.61666666666666
Muita;14.1333333333333;748.7;49.6666666666667;7;3.63333333333333
Muita;14.05;748.649999999999;50;7;3.64999999999999
Muita;13.9666666666667;748.6;50.3333333333333;7;3.66666666666667
Muita;13.8833333333333;748.549999999999;50.6666666666667;7;3.68333333333333
Muita;13.8;748.5;51;7;3.7
Muita;13.6666666666667;748.466666666667;51.1666666666667;6.83333333333333;3.64999999999999
Muita;13.5333333333332;748.433333333333;51.3333333333333;6.66666666666666;3.6
Média;13.4;748.399999999999;51.5;6.5;3.54999999999999
Média;13.2666666666666;748.366666666667;51.6666666666667;6.33333333333333;3.5
Média;13.1333333333333;748.333333333333;51.8333333333333;6.16666666666666;3.45
Média;13;748.299999999999;52;6;3.39999999999999
Muita;13.05;748.299999999999;51.6666666666667;6;3.33333333333332
Muita;13.1;748.299999999999;51.3333333333333;6;3.26666666666667
Muita;13.15;748.299999999999;51;6;3.2
Muita;13.1999999999999;748.299999999999;50.6666666666667;6;3.13333333333333
Muita;13.25;748.299999999999;50.3333333333333;6;3.06666666666667
Muita;13.3;748.299999999999;50;6;3
Muita;13.05;748.383333333332;51.3333333333333;5.83333333333333;3.13333333333333
Muita;12.8;748.466666666667;52.6666666666667;5.66666666666666;3.26666666666667
Média;12.55;748.549999999999;54;5.5;3.39999999999999
Média;12.3;748.633333333332;55.3333333333333;5.33333333333333;3.53333333333333
Média;12.05;748.716666666667;56.6666666666667;5.16666666666666;3.66666666666667
Média;11.8;748.799999999999;58;5;3.79999999999999
Média;11.4499999999999;748.966666666667;62;5;4.29999999999999
Média;11.1;749.133333333332;66;5;4.79999999999999
Média;10.75;749.299999999999;70;5;5.29999999999999
Média;10.4;749.466666666667;74;5;5.79999999999999
Média;10.05;749.633333333332;78;5;6.29999999999999
Média;9.69999999999999;749.799999999999;82;5;6.79999999999999
Média;9.51666666666666;749.833333333333;83.6666666666667;4.66666666666666;6.9
Média;9.33333333333333;749.866666666667;85.3333333333333;4.33333333333333;7
Média;9.15;749.899999999999;87;4;7.09999999999999
Média;8.96666666666667;749.933333333333;88.6666666666667;3.66666666666667;7.2
Média;8.78333333333332;749.966666666667;90.3333333333333;3.33333333333332;7.29999999999999
Média;8.59999999999999;750;92;3;7.4
Média;8.51666666666666;750.033333333332;92;3;7.29999999999999
Média;8.43333333333333;750.066666666666;92;3;7.2
Média;8.34999999999999;750.1;92;3;7.09999999999999
Média;8.26666666666666;750.133333333332;92;3;7
Média;8.18333333333333;750.166666666666;92;3;6.9
Média;8.09999999999999;750.2;92;3;6.79999999999999
Média;7.93333333333333;750.283333333332;92.1666666666667;2.83333333333332;6.66666666666666
Média;7.76666666666667;750.366666666667;92.3333333333333;2.66666666666667;6.53333333333332
Média;7.59999999999999;750.45;92.5;2.5;6.4
Média;7.43333333333333;750.533333333332;92.6666666666667;2.33333333333332;6.26666666666667
Média;7.26666666666667;750.616666666667;92.8333333333333;2.16666666666667;6.13333333333333
Média;7.09999999999999;750.7;93;2;6
Média;7.01666666666667;750.783333333332;93.6666666666667;1.83333333333332;6.01666666666667
Média;6.93333333333333;750.866666666667;94.3333333333333;1.66666666666667;6.03333333333332
Média;6.84999999999999;750.95;95;1.5;6.04999999999999
Média;6.76666666666667;751.033333333332;95.6666666666667;1.33333333333332;6.06666666666667
Média;6.68333333333333;751.116666666667;96.3333333333333;1.16666666666667;6.08333333333333
Média;6.59999999999999;751.2;97;1;6.09999999999999
Média;6.58333333333333;751.266666666666;96.8333333333333;1.16666666666667;6.06666666666667
Média;6.56666666666667;751.333333333333;96.6666666666667;1.33333333333332;6.03333333333332
Média;6.54999999999999;751.399999999999;96.5;1.5;6
Média;6.53333333333332;751.466666666667;96.3333333333333;1.66666666666667;5.96666666666667
Média;6.51666666666667;751.533333333332;96.1666666666667;1.83333333333332;5.93333333333333
Média;6.5;751.6;96;2;5.9
Média;6.4;751.616666666667;96.1666666666667;2;5.81666666666667
Média;6.29999999999999;751.633333333332;96.3333333333333;2;5.73333333333332
Média;6.2;751.649999999999;96.5;2;5.65
Média;6.09999999999999;751.666666666666;96.6666666666667;2;5.56666666666667
Média;6;751.683333333333;96.8333333333333;2;5.48333333333332
Média;5.9;751.7;97;2;5.4
Média;5.83333333333333;751.766666666666;97;2;5.33333333333333
Média;5.76666666666667;751.833333333333;97;2;5.26666666666667
Média;5.7;751.899999999999;97;2;5.2
Média;5.63333333333333;751.966666666667;97;2;5.13333333333333
Média;5.56666666666667;752.033333333332;97;2;5.06666666666667
Média;5.5;752.1;97;2;5
Média;5.31666666666667;752.1;96.8333333333333;2;4.79999999999999
Média;5.13333333333333;752.1;96.6666666666667;2;4.59999999999999
Média;4.95;752.1;96.5;2;4.4
Média;4.76666666666667;752.1;96.3333333333333;2;4.2
Média;4.58333333333333;752.1;96.1666666666667;2;4
Média;4.4;752.1;96;2;3.79999999999999
Média;4.33333333333333;752.116666666667;96.1666666666667;1.83333333333332;3.75
Média;4.26666666666667;752.133333333332;96.3333333333333;1.66666666666667;3.7
Média;4.2;752.149999999999;96.5;1.5;3.64999999999999
Média;4.13333333333333;752.166666666666;96.6666666666667;1.33333333333332;3.6
Média;4.06666666666667;752.183333333333;96.8333333333333;1.16666666666667;3.54999999999999
Média;4;752.2;97;1;3.5
Média;3.68333333333333;752.25;96.6666666666667;1;3.14999999999999
Média;3.36666666666666;752.299999999999;96.3333333333333;1;2.79999999999999
Média;3.04999999999999;752.35;96;1;2.45
Média;2.73333333333332;752.399999999999;95.6666666666667;1;2.1
Média;2.41666666666667;752.45;95.3333333333333;1;1.75
Média;2.1;752.5;95;1;1.39999999999999
Média;2.14999999999999;752.6;95.6666666666667;1;1.55
Média;2.2;752.7;96.3333333333333;1;1.7
Média;2.25;752.799999999999;97;1;1.85
Média;2.29999999999999;752.899999999999;97.6666666666667;1;2
Média;2.35;753;98.3333333333333;1;2.14999999999999
Média;2.39999999999999;753.1;99;1;2.29999999999999
